timestamp,temperatura_pr1,date (America/Sao_Paulo)
1763375675307,4.3,2025-11-17 07:34:35.307000-03:00
1763375614978,3.8,2025-11-17 07:33:34.978000-03:00
1763375554652,3.5,2025-11-17 07:32:34.652000-03:00
1763375494323,3.9,2025-11-17 07:31:34.323000-03:00
1763375433997,4.8,2025-11-17 07:30:33.997000-03:00
1763375373671,5.5,2025-11-17 07:29:33.671000-03:00
1763375313343,6.0,2025-11-17 07:28:33.343000-03:00
1763375253022,5.9,2025-11-17 07:27:33.022000-03:00
1763375192465,5.3,2025-11-17 07:26:32.465000-03:00
1763375132145,4.8,2025-11-17 07:25:32.145000-03:00
1763375071809,4.3,2025-11-17 07:24:31.809000-03:00
1763374951156,3.6,2025-11-17 07:22:31.156000-03:00
1763374890826,4.3,2025-11-17 07:21:30.826000-03:00
1763374830506,5.3,2025-11-17 07:20:30.506000-03:00
1763374770175,6.3,2025-11-17 07:19:30.175000-03:00
1763374709819,7.2,2025-11-17 07:18:29.819000-03:00
1763374649485,7.8,2025-11-17 07:17:29.485000-03:00
1763374589162,8.2,2025-11-17 07:16:29.162000-03:00
1763374528834,7.9,2025-11-17 07:15:28.834000-03:00
1763374468511,7.6,2025-11-17 07:14:28.511000-03:00
1763374408177,7.3,2025-11-17 07:13:28.177000-03:00
1763374347856,7.0,2025-11-17 07:12:27.856000-03:00
1763374287228,6.7,2025-11-17 07:11:27.228000-03:00
1763374226907,6.5,2025-11-17 07:10:26.907000-03:00
1763374166577,6.2,2025-11-17 07:09:26.577000-03:00
1763374106300,6.0,2025-11-17 07:08:26.300000-03:00
1763374045932,5.9,2025-11-17 07:07:25.932000-03:00
1763373985600,6.0,2025-11-17 07:06:25.600000-03:00
1763373925276,6.0,2025-11-17 07:05:25.276000-03:00
1763373864941,5.5,2025-11-17 07:04:24.941000-03:00
1763373804626,4.9,2025-11-17 07:03:24.626000-03:00
1763373744292,4.4,2025-11-17 07:02:24.292000-03:00
1763373683963,4.0,2025-11-17 07:01:23.963000-03:00
1763373623639,3.6,2025-11-17 07:00:23.639000-03:00
1763373563312,3.6,2025-11-17 06:59:23.312000-03:00
1763373503007,4.5,2025-11-17 06:58:23.007000-03:00
1763373442650,5.3,2025-11-17 06:57:22.650000-03:00
1763373382327,5.8,2025-11-17 06:56:22.327000-03:00
1763373321886,6.0,2025-11-17 06:55:21.886000-03:00
1763373261566,5.5,2025-11-17 06:54:21.566000-03:00
1763373201232,5.0,2025-11-17 06:53:21.232000-03:00
1763373140908,4.5,2025-11-17 06:52:20.908000-03:00
1763373080594,4.0,2025-11-17 06:51:20.594000-03:00
1763373020247,3.6,2025-11-17 06:50:20.247000-03:00
1763372959936,3.6,2025-11-17 06:49:19.936000-03:00
1763372899594,4.3,2025-11-17 06:48:19.594000-03:00
1763372839274,5.2,2025-11-17 06:47:19.274000-03:00
1763372778943,5.8,2025-11-17 06:46:18.943000-03:00
1763372718616,6.1,2025-11-17 06:45:18.616000-03:00
1763372658305,5.6,2025-11-17 06:44:18.305000-03:00
1763372597965,5.1,2025-11-17 06:43:17.965000-03:00
1763372537633,4.6,2025-11-17 06:42:17.633000-03:00
1763372477308,4.1,2025-11-17 06:41:17.308000-03:00
1763372416989,3.6,2025-11-17 06:40:16.989000-03:00
1763372356467,3.5,2025-11-17 06:39:16.467000-03:00
1763372296135,4.2,2025-11-17 06:38:16.135000-03:00
1763372235811,5.1,2025-11-17 06:37:15.811000-03:00
1763372175481,5.7,2025-11-17 06:36:15.481000-03:00
1763372115168,6.1,2025-11-17 06:35:15.168000-03:00
1763372054777,5.7,2025-11-17 06:34:14.777000-03:00
1763371994437,5.2,2025-11-17 06:33:14.437000-03:00
1763371934120,4.7,2025-11-17 06:32:14.120000-03:00
1763371873783,4.2,2025-11-17 06:31:13.783000-03:00
1763371813471,3.7,2025-11-17 06:30:13.471000-03:00
1763371753137,3.5,2025-11-17 06:29:13.137000-03:00
1763371692817,4.0,2025-11-17 06:28:12.817000-03:00
1763371632479,4.9,2025-11-17 06:27:12.479000-03:00
1763371572156,5.6,2025-11-17 06:26:12.156000-03:00
1763371511820,6.0,2025-11-17 06:25:11.820000-03:00
1763371451199,5.8,2025-11-17 06:24:11.199000-03:00
1763371390879,5.3,2025-11-17 06:23:10.879000-03:00
1763371330543,4.7,2025-11-17 06:22:10.543000-03:00
1763371270218,4.3,2025-11-17 06:21:10.218000-03:00
1763371209904,3.8,2025-11-17 06:20:09.904000-03:00
1763371149563,3.5,2025-11-17 06:19:09.563000-03:00
1763371089237,3.8,2025-11-17 06:18:09.237000-03:00
1763371028924,4.8,2025-11-17 06:17:08.924000-03:00
1763370968586,5.5,2025-11-17 06:16:08.586000-03:00
1763370908258,6.0,2025-11-17 06:15:08.258000-03:00
1763370847940,5.9,2025-11-17 06:14:07.940000-03:00
1763370787605,5.3,2025-11-17 06:13:07.605000-03:00
1763370727276,4.8,2025-11-17 06:12:07.276000-03:00
1763370666953,4.3,2025-11-17 06:11:06.953000-03:00
1763370606622,3.9,2025-11-17 06:10:06.622000-03:00
1763370546302,3.5,2025-11-17 06:09:06.302000-03:00
1763370485856,3.7,2025-11-17 06:08:05.856000-03:00
1763370425544,4.6,2025-11-17 06:07:05.544000-03:00
1763370365202,5.4,2025-11-17 06:06:05.202000-03:00
1763370304876,5.9,2025-11-17 06:05:04.876000-03:00
1763370244559,6.0,2025-11-17 06:04:04.559000-03:00
1763370184222,5.4,2025-11-17 06:03:04.222000-03:00
1763370123914,4.9,2025-11-17 06:02:03.914000-03:00
1763370063569,4.4,2025-11-17 06:01:03.569000-03:00
1763370003240,3.9,2025-11-17 06:00:03.240000-03:00
1763369942918,3.5,2025-11-17 05:59:02.918000-03:00
1763369882583,3.6,2025-11-17 05:58:02.583000-03:00
1763369822256,4.5,2025-11-17 05:57:02.256000-03:00
1763369761929,5.3,2025-11-17 05:56:01.929000-03:00
1763369701603,5.9,2025-11-17 05:55:01.603000-03:00
1763369641278,6.0,2025-11-17 05:54:01.278000-03:00
1763369580957,5.5,2025-11-17 05:53:00.957000-03:00
1763369520510,4.9,2025-11-17 05:52:00.510000-03:00
1763369460179,4.4,2025-11-17 05:51:00.179000-03:00
1763369399858,4.0,2025-11-17 05:49:59.858000-03:00
1763369339547,3.6,2025-11-17 05:48:59.547000-03:00
1763369279199,3.6,2025-11-17 05:47:59.199000-03:00
1763369218881,4.4,2025-11-17 05:46:58.881000-03:00
1763369158543,5.3,2025-11-17 05:45:58.543000-03:00
1763369098221,5.8,2025-11-17 05:44:58.221000-03:00
1763369037894,6.0,2025-11-17 05:43:57.894000-03:00
1763368977564,5.5,2025-11-17 05:42:57.564000-03:00
1763368917242,5.0,2025-11-17 05:41:57.242000-03:00
1763368856915,4.5,2025-11-17 05:40:56.915000-03:00
1763368796584,4.0,2025-11-17 05:39:56.584000-03:00
1763368736273,3.6,2025-11-17 05:38:56.273000-03:00
1763368675930,3.6,2025-11-17 05:37:55.930000-03:00
1763368615609,4.3,2025-11-17 05:36:55.609000-03:00
1763368550953,5.3,2025-11-17 05:35:50.953000-03:00
1763368490620,5.8,2025-11-17 05:34:50.620000-03:00
1763368430298,6.0,2025-11-17 05:33:50.298000-03:00
1763368369975,5.5,2025-11-17 05:32:49.975000-03:00
1763368309648,5.0,2025-11-17 05:31:49.648000-03:00
1763368249314,4.5,2025-11-17 05:30:49.314000-03:00
1763368188988,4.0,2025-11-17 05:29:48.988000-03:00
1763368128456,3.6,2025-11-17 05:28:48.456000-03:00
1763368068135,3.5,2025-11-17 05:27:48.135000-03:00
1763368007742,4.3,2025-11-17 05:26:47.742000-03:00
1763367947447,5.2,2025-11-17 05:25:47.447000-03:00
1763367887087,5.8,2025-11-17 05:24:47.087000-03:00
1763367826759,6.1,2025-11-17 05:23:46.759000-03:00
1763367766432,5.6,2025-11-17 05:22:46.432000-03:00
1763367706115,5.0,2025-11-17 05:21:46.115000-03:00
1763367645785,4.5,2025-11-17 05:20:45.785000-03:00
1763367585454,4.0,2025-11-17 05:19:45.454000-03:00
1763367525125,3.6,2025-11-17 05:18:45.125000-03:00
1763367464739,3.5,2025-11-17 05:17:44.739000-03:00
1763367404427,4.3,2025-11-17 05:16:44.427000-03:00
1763367344084,5.2,2025-11-17 05:15:44.084000-03:00
1763367283763,5.8,2025-11-17 05:14:43.763000-03:00
1763367223431,6.1,2025-11-17 05:13:43.431000-03:00
1763367163117,5.6,2025-11-17 05:12:43.117000-03:00
1763367102785,5.1,2025-11-17 05:11:42.785000-03:00
1763367042485,4.5,2025-11-17 05:10:42.485000-03:00
1763366982124,4.1,2025-11-17 05:09:42.124000-03:00
1763366921733,3.6,2025-11-17 05:08:41.733000-03:00
1763366861409,3.5,2025-11-17 05:07:41.409000-03:00
1763366801085,4.2,2025-11-17 05:06:41.085000-03:00
1763366740759,5.1,2025-11-17 05:05:40.759000-03:00
1763366680434,5.8,2025-11-17 05:04:40.434000-03:00
1763366620107,6.1,2025-11-17 05:03:40.107000-03:00
1763366559777,5.6,2025-11-17 05:02:39.777000-03:00
1763366499464,5.1,2025-11-17 05:01:39.464000-03:00
1763366439130,4.6,2025-11-17 05:00:39.130000-03:00
1763366378633,4.1,2025-11-17 04:59:38.633000-03:00
1763366318305,3.6,2025-11-17 04:58:38.305000-03:00
1763366257892,3.5,2025-11-17 04:57:37.892000-03:00
1763366197555,4.2,2025-11-17 04:56:37.555000-03:00
1763366137234,5.1,2025-11-17 04:55:37.234000-03:00
1763366076913,5.7,2025-11-17 04:54:36.913000-03:00
1763366016573,6.1,2025-11-17 04:53:36.573000-03:00
1763365956245,5.6,2025-11-17 04:52:36.245000-03:00
1763365895923,5.1,2025-11-17 04:51:35.923000-03:00
1763365835610,4.6,2025-11-17 04:50:35.610000-03:00
1763365775282,4.1,2025-11-17 04:49:35.282000-03:00
1763365714943,3.7,2025-11-17 04:48:34.943000-03:00
1763365654620,3.5,2025-11-17 04:47:34.620000-03:00
1763365594292,4.1,2025-11-17 04:46:34.292000-03:00
1763365533958,5.0,2025-11-17 04:45:33.958000-03:00
1763365473630,5.7,2025-11-17 04:44:33.630000-03:00
1763365413305,6.1,2025-11-17 04:43:33.305000-03:00
1763365352950,5.7,2025-11-17 04:42:32.950000-03:00
1763365292395,5.2,2025-11-17 04:41:32.395000-03:00
1763365232068,4.7,2025-11-17 04:40:32.068000-03:00
1763365171742,4.2,2025-11-17 04:39:31.742000-03:00
1763365111416,3.7,2025-11-17 04:38:31.416000-03:00
1763365051106,3.5,2025-11-17 04:37:31.106000-03:00
1763364990765,4.0,2025-11-17 04:36:30.765000-03:00
1763364930436,5.0,2025-11-17 04:35:30.436000-03:00
1763364870123,5.6,2025-11-17 04:34:30.123000-03:00
1763364809718,6.1,2025-11-17 04:33:29.718000-03:00
1763364749436,5.7,2025-11-17 04:32:29.436000-03:00
1763364689073,5.2,2025-11-17 04:31:29.073000-03:00
1763364628738,4.7,2025-11-17 04:30:28.738000-03:00
1763364568413,4.2,2025-11-17 04:29:28.413000-03:00
1763364508088,3.7,2025-11-17 04:28:28.088000-03:00
1763364447762,3.5,2025-11-17 04:27:27.762000-03:00
1763364387432,4.0,2025-11-17 04:26:27.432000-03:00
1763364327118,4.9,2025-11-17 04:25:27.118000-03:00
1763364266718,5.6,2025-11-17 04:24:26.718000-03:00
1763364206403,6.1,2025-11-17 04:23:26.403000-03:00
1763364146073,5.8,2025-11-17 04:22:26.073000-03:00
1763364085737,5.2,2025-11-17 04:21:25.737000-03:00
1763364025417,4.7,2025-11-17 04:20:25.417000-03:00
1763363965102,4.2,2025-11-17 04:19:25.102000-03:00
1763363904758,3.8,2025-11-17 04:18:24.758000-03:00
1763363844434,3.5,2025-11-17 04:17:24.434000-03:00
1763363784104,3.9,2025-11-17 04:16:24.104000-03:00
1763363723750,4.9,2025-11-17 04:15:23.750000-03:00
1763363663430,5.6,2025-11-17 04:14:23.430000-03:00
1763363603121,6.0,2025-11-17 04:13:23.121000-03:00
1763363542770,5.8,2025-11-17 04:12:22.770000-03:00
1763363482496,5.3,2025-11-17 04:11:22.496000-03:00
1763363421820,4.8,2025-11-17 04:10:21.820000-03:00
1763363361490,4.3,2025-11-17 04:09:21.490000-03:00
1763363301164,3.8,2025-11-17 04:08:21.164000-03:00
1763363240834,3.5,2025-11-17 04:07:20.834000-03:00
1763363180514,3.7,2025-11-17 04:06:20.514000-03:00
1763363120196,4.7,2025-11-17 04:05:20.196000-03:00
1763363059859,5.5,2025-11-17 04:04:19.859000-03:00
1763362999528,6.0,2025-11-17 04:03:19.528000-03:00
1763362939205,5.8,2025-11-17 04:02:19.205000-03:00
1763362878877,5.3,2025-11-17 04:01:18.877000-03:00
1763362818552,4.8,2025-11-17 04:00:18.552000-03:00
1763362758243,4.2,2025-11-17 03:59:18.243000-03:00
1763362697900,3.8,2025-11-17 03:58:17.900000-03:00
1763362637579,3.6,2025-11-17 03:57:17.579000-03:00
1763362577240,4.3,2025-11-17 03:56:17.240000-03:00
1763362516916,5.2,2025-11-17 03:55:16.916000-03:00
1763362456486,5.8,2025-11-17 03:54:16.486000-03:00
1763362396157,6.1,2025-11-17 03:53:16.157000-03:00
1763362335836,5.6,2025-11-17 03:52:15.836000-03:00
1763362275500,5.1,2025-11-17 03:51:15.500000-03:00
1763362215183,4.6,2025-11-17 03:50:15.183000-03:00
1763362154863,4.1,2025-11-17 03:49:14.863000-03:00
1763362094518,3.6,2025-11-17 03:48:14.518000-03:00
1763362034190,3.5,2025-11-17 03:47:14.190000-03:00
1763361973864,4.2,2025-11-17 03:46:13.864000-03:00
1763361913539,5.1,2025-11-17 03:45:13.539000-03:00
1763361853212,5.7,2025-11-17 03:44:13.212000-03:00
1763361792888,6.1,2025-11-17 03:43:12.888000-03:00
1763361732566,5.7,2025-11-17 03:42:12.566000-03:00
1763361672253,5.1,2025-11-17 03:41:12.253000-03:00
1763361611906,4.6,2025-11-17 03:40:11.906000-03:00
1763361551579,4.1,2025-11-17 03:39:11.579000-03:00
1763361491142,3.7,2025-11-17 03:38:11.142000-03:00
1763361430813,3.5,2025-11-17 03:37:10.813000-03:00
1763361370485,4.1,2025-11-17 03:36:10.485000-03:00
1763361310164,5.0,2025-11-17 03:35:10.164000-03:00
1763361249851,5.7,2025-11-17 03:34:09.851000-03:00
1763361189503,6.1,2025-11-17 03:33:09.503000-03:00
1763361129178,5.7,2025-11-17 03:32:09.178000-03:00
1763361068848,5.2,2025-11-17 03:31:08.848000-03:00
1763361008542,4.7,2025-11-17 03:30:08.542000-03:00
1763360948200,4.2,2025-11-17 03:29:08.200000-03:00
1763360887899,3.7,2025-11-17 03:28:07.899000-03:00
1763360827551,3.4,2025-11-17 03:27:07.551000-03:00
1763360767222,3.9,2025-11-17 03:26:07.222000-03:00
1763360706887,4.8,2025-11-17 03:25:06.887000-03:00
1763360646561,5.6,2025-11-17 03:24:06.561000-03:00
1763360586236,6.0,2025-11-17 03:23:06.236000-03:00
1763360525779,5.8,2025-11-17 03:22:05.779000-03:00
1763360465463,5.3,2025-11-17 03:21:05.463000-03:00
1763360405135,4.8,2025-11-17 03:20:05.135000-03:00
1763360344805,4.3,2025-11-17 03:19:04.805000-03:00
1763360284557,3.8,2025-11-17 03:18:04.557000-03:00
1763360224147,3.5,2025-11-17 03:17:04.147000-03:00
1763360163821,3.7,2025-11-17 03:16:03.821000-03:00
1763360103494,4.6,2025-11-17 03:15:03.494000-03:00
1763360043177,5.5,2025-11-17 03:14:03.177000-03:00
1763359982850,6.0,2025-11-17 03:13:02.850000-03:00
1763359922516,5.9,2025-11-17 03:12:02.516000-03:00
1763359862188,5.4,2025-11-17 03:11:02.188000-03:00
1763359801860,4.8,2025-11-17 03:10:01.860000-03:00
1763359741538,4.3,2025-11-17 03:09:01.538000-03:00
1763359681212,3.8,2025-11-17 03:08:01.212000-03:00
1763359620880,3.5,2025-11-17 03:07:00.880000-03:00
1763359560446,4.1,2025-11-17 03:06:00.446000-03:00
1763359500102,5.0,2025-11-17 03:05:00.102000-03:00
1763359439771,5.7,2025-11-17 03:03:59.771000-03:00
1763359379453,6.1,2025-11-17 03:02:59.453000-03:00
1763359319125,5.7,2025-11-17 03:01:59.125000-03:00
1763359258795,5.2,2025-11-17 03:00:58.795000-03:00
1763359198473,4.7,2025-11-17 02:59:58.473000-03:00
1763359138145,4.2,2025-11-17 02:58:58.145000-03:00
1763359077826,3.8,2025-11-17 02:57:57.826000-03:00
1763359017492,3.5,2025-11-17 02:56:57.492000-03:00
1763358957161,3.9,2025-11-17 02:55:57.161000-03:00
1763358896839,4.8,2025-11-17 02:54:56.839000-03:00
1763358836512,5.5,2025-11-17 02:53:56.512000-03:00
1763358776180,6.0,2025-11-17 02:52:56.180000-03:00
1763358715857,5.8,2025-11-17 02:51:55.857000-03:00
1763358655540,5.3,2025-11-17 02:50:55.540000-03:00
1763358590746,4.8,2025-11-17 02:49:50.746000-03:00
1763358530419,4.3,2025-11-17 02:48:50.419000-03:00
1763358470096,3.8,2025-11-17 02:47:50.096000-03:00
1763358409779,3.5,2025-11-17 02:46:49.779000-03:00
1763358349453,3.8,2025-11-17 02:45:49.453000-03:00
1763358289113,4.8,2025-11-17 02:44:49.113000-03:00
1763358228657,5.5,2025-11-17 02:43:48.657000-03:00
1763358167832,6.0,2025-11-17 02:42:47.832000-03:00
1763358107499,5.9,2025-11-17 02:41:47.499000-03:00
1763358047178,5.4,2025-11-17 02:40:47.178000-03:00
1763357986876,4.8,2025-11-17 02:39:46.876000-03:00
1763357926524,4.3,2025-11-17 02:38:46.524000-03:00
1763357866190,3.9,2025-11-17 02:37:46.190000-03:00
1763357805863,3.5,2025-11-17 02:36:45.863000-03:00
1763357745536,3.7,2025-11-17 02:35:45.536000-03:00
1763357685210,4.6,2025-11-17 02:34:45.210000-03:00
1763357624880,5.4,2025-11-17 02:33:44.880000-03:00
1763357564560,5.9,2025-11-17 02:32:44.560000-03:00
1763357504241,5.9,2025-11-17 02:31:44.241000-03:00
1763357443902,5.4,2025-11-17 02:30:43.902000-03:00
1763357383576,4.9,2025-11-17 02:29:43.576000-03:00
1763357323044,4.3,2025-11-17 02:28:43.044000-03:00
1763357262717,3.8,2025-11-17 02:27:42.717000-03:00
1763357202394,3.5,2025-11-17 02:26:42.394000-03:00
1763357142072,4.1,2025-11-17 02:25:42.072000-03:00
1763357081688,5.1,2025-11-17 02:24:41.688000-03:00
1763357021367,5.7,2025-11-17 02:23:41.367000-03:00
1763356961038,6.1,2025-11-17 02:22:41.038000-03:00
1763356900710,5.7,2025-11-17 02:21:40.710000-03:00
1763356840389,5.2,2025-11-17 02:20:40.389000-03:00
1763356780064,4.7,2025-11-17 02:19:40.064000-03:00
1763356719745,4.2,2025-11-17 02:18:39.745000-03:00
1763356659404,3.7,2025-11-17 02:17:39.404000-03:00
1763356599078,3.5,2025-11-17 02:16:39.078000-03:00
1763356538752,4.0,2025-11-17 02:15:38.752000-03:00
1763356478423,4.9,2025-11-17 02:14:38.423000-03:00
1763356417793,5.6,2025-11-17 02:13:37.793000-03:00
1763356357474,6.0,2025-11-17 02:12:37.474000-03:00
1763356297144,5.8,2025-11-17 02:11:37.144000-03:00
1763356236822,5.3,2025-11-17 02:10:36.822000-03:00
1763356176487,4.8,2025-11-17 02:09:36.487000-03:00
1763356116158,4.3,2025-11-17 02:08:36.158000-03:00
1763356055837,3.8,2025-11-17 02:07:35.837000-03:00
1763355995512,3.5,2025-11-17 02:06:35.512000-03:00
1763355935178,3.8,2025-11-17 02:05:35.178000-03:00
1763355874853,4.8,2025-11-17 02:04:34.853000-03:00
1763355814527,5.5,2025-11-17 02:03:34.527000-03:00
1763355754219,6.0,2025-11-17 02:02:34.219000-03:00
1763355693869,5.9,2025-11-17 02:01:33.869000-03:00
1763355633546,5.4,2025-11-17 02:00:33.546000-03:00
1763355573218,4.8,2025-11-17 01:59:33.218000-03:00
1763355512890,4.3,2025-11-17 01:58:32.890000-03:00
1763355452452,3.9,2025-11-17 01:57:32.452000-03:00
1763355392130,3.5,2025-11-17 01:56:32.130000-03:00
1763355331811,3.7,2025-11-17 01:55:31.811000-03:00
1763355271470,4.6,2025-11-17 01:54:31.470000-03:00
1763355211144,5.4,2025-11-17 01:53:31.144000-03:00
1763355150821,5.9,2025-11-17 01:52:30.821000-03:00
1763355090489,6.0,2025-11-17 01:51:30.489000-03:00
1763355030161,5.5,2025-11-17 01:50:30.161000-03:00
1763354969836,4.9,2025-11-17 01:49:29.836000-03:00
1763354909516,4.4,2025-11-17 01:48:29.516000-03:00
1763354849180,4.0,2025-11-17 01:47:29.180000-03:00
1763354788854,3.5,2025-11-17 01:46:28.854000-03:00
1763354728529,3.6,2025-11-17 01:45:28.529000-03:00
1763354668199,4.5,2025-11-17 01:44:28.199000-03:00
1763354607871,5.3,2025-11-17 01:43:27.871000-03:00
1763354547543,5.8,2025-11-17 01:42:27.543000-03:00
1763354487057,6.1,2025-11-17 01:41:27.057000-03:00
1763354426663,5.6,2025-11-17 01:40:26.663000-03:00
1763354366338,5.0,2025-11-17 01:39:26.338000-03:00
1763354306011,4.5,2025-11-17 01:38:26.011000-03:00
1763354245683,4.0,2025-11-17 01:37:25.683000-03:00
1763354185356,3.6,2025-11-17 01:36:25.356000-03:00
1763354125029,3.6,2025-11-17 01:35:25.029000-03:00
1763354064710,4.3,2025-11-17 01:34:24.710000-03:00
1763354004393,5.2,2025-11-17 01:33:24.393000-03:00
1763353944051,5.8,2025-11-17 01:32:24.051000-03:00
1763353883694,6.1,2025-11-17 01:31:23.694000-03:00
1763353823371,5.6,2025-11-17 01:30:23.371000-03:00
1763353763042,5.1,2025-11-17 01:29:23.042000-03:00
1763353702720,4.6,2025-11-17 01:28:22.720000-03:00
1763353642392,4.1,2025-11-17 01:27:22.392000-03:00
1763353581766,3.7,2025-11-17 01:26:21.766000-03:00
1763353521437,3.5,2025-11-17 01:25:21.437000-03:00
1763353461106,4.2,2025-11-17 01:24:21.106000-03:00
1763353400780,5.1,2025-11-17 01:23:20.780000-03:00
1763353340453,5.7,2025-11-17 01:22:20.453000-03:00
1763353280124,6.1,2025-11-17 01:21:20.124000-03:00
1763353219811,5.7,2025-11-17 01:20:19.811000-03:00
1763353159485,5.2,2025-11-17 01:19:19.485000-03:00
1763353099144,4.7,2025-11-17 01:18:19.144000-03:00
1763353038825,4.2,2025-11-17 01:17:18.825000-03:00
1763352978493,3.7,2025-11-17 01:16:18.493000-03:00
1763352918165,3.5,2025-11-17 01:15:18.165000-03:00
1763352857843,4.2,2025-11-17 01:14:17.843000-03:00
1763352797514,5.1,2025-11-17 01:13:17.514000-03:00
1763352737186,6.0,2025-11-17 01:12:17.186000-03:00
1763352676868,6.6,2025-11-17 01:11:16.868000-03:00
1763352616351,6.8,2025-11-17 01:10:16.351000-03:00
1763352556031,6.5,2025-11-17 01:09:16.031000-03:00
1763352495691,6.3,2025-11-17 01:08:15.691000-03:00
1763352435382,6.1,2025-11-17 01:07:15.382000-03:00
1763352375064,5.9,2025-11-17 01:06:15.064000-03:00
1763352314659,5.7,2025-11-17 01:05:14.659000-03:00
1763352254326,5.5,2025-11-17 01:04:14.326000-03:00
1763352194000,5.3,2025-11-17 01:03:14-03:00
1763352133672,5.1,2025-11-17 01:02:13.672000-03:00
1763352073343,5.0,2025-11-17 01:01:13.343000-03:00
1763352013021,5.1,2025-11-17 01:00:13.021000-03:00
1763351952702,5.7,2025-11-17 00:59:12.702000-03:00
1763351892375,6.1,2025-11-17 00:58:12.375000-03:00
1763351832046,5.7,2025-11-17 00:57:12.046000-03:00
1763351771652,5.2,2025-11-17 00:56:11.652000-03:00
1763351711332,4.7,2025-11-17 00:55:11.332000-03:00
1763351651007,4.2,2025-11-17 00:54:11.007000-03:00
1763351590672,3.8,2025-11-17 00:53:10.672000-03:00
1763351530344,3.5,2025-11-17 00:52:10.344000-03:00
1763351470025,3.9,2025-11-17 00:51:10.025000-03:00
1763351409690,4.8,2025-11-17 00:50:09.690000-03:00
1763351349361,5.6,2025-11-17 00:49:09.361000-03:00
1763351289041,6.0,2025-11-17 00:48:09.041000-03:00
1763351228649,5.8,2025-11-17 00:47:08.649000-03:00
1763351168315,5.3,2025-11-17 00:46:08.315000-03:00
1763351107998,4.8,2025-11-17 00:45:07.998000-03:00
1763351047666,4.3,2025-11-17 00:44:07.666000-03:00
1763350987351,3.9,2025-11-17 00:43:07.351000-03:00
1763350927020,3.5,2025-11-17 00:42:07.020000-03:00
1763350866684,3.7,2025-11-17 00:41:06.684000-03:00
1763350806352,4.6,2025-11-17 00:40:06.352000-03:00
1763350745726,5.4,2025-11-17 00:39:05.726000-03:00
1763350685395,5.9,2025-11-17 00:38:05.395000-03:00
1763350625072,5.9,2025-11-17 00:37:05.072000-03:00
1763350564758,5.4,2025-11-17 00:36:04.758000-03:00
1763350504430,4.9,2025-11-17 00:35:04.430000-03:00
1763350444104,4.4,2025-11-17 00:34:04.104000-03:00
1763350383759,4.0,2025-11-17 00:33:03.759000-03:00
1763350323440,3.6,2025-11-17 00:32:03.440000-03:00
1763350263253,3.6,2025-11-17 00:31:03.253000-03:00
1763350202789,4.5,2025-11-17 00:30:02.789000-03:00
1763350142461,5.3,2025-11-17 00:29:02.461000-03:00
1763350082130,5.8,2025-11-17 00:28:02.130000-03:00
1763350021804,6.0,2025-11-17 00:27:01.804000-03:00
1763349961495,5.5,2025-11-17 00:26:01.495000-03:00
1763349901144,5.0,2025-11-17 00:25:01.144000-03:00
1763349840822,4.5,2025-11-17 00:24:00.822000-03:00
1763349780401,4.0,2025-11-17 00:23:00.401000-03:00
1763349720080,3.6,2025-11-17 00:22:00.080000-03:00
1763349659749,3.5,2025-11-17 00:20:59.749000-03:00
1763349599419,4.3,2025-11-17 00:19:59.419000-03:00
1763349539097,5.2,2025-11-17 00:18:59.097000-03:00
1763349478938,5.7,2025-11-17 00:17:58.938000-03:00
1763349418499,6.1,2025-11-17 00:16:58.499000-03:00
1763349358119,5.6,2025-11-17 00:15:58.119000-03:00
1763349297795,5.1,2025-11-17 00:14:57.795000-03:00
1763349237456,4.6,2025-11-17 00:13:57.456000-03:00
1763349177131,4.1,2025-11-17 00:12:57.131000-03:00
1763349116804,3.7,2025-11-17 00:11:56.804000-03:00
1763349056478,3.5,2025-11-17 00:10:56.478000-03:00
1763348996160,4.1,2025-11-17 00:09:56.160000-03:00
1763348935826,5.0,2025-11-17 00:08:55.826000-03:00
1763348875502,5.6,2025-11-17 00:07:55.502000-03:00
1763348810844,6.1,2025-11-17 00:06:50.844000-03:00
1763348750517,5.7,2025-11-17 00:05:50.517000-03:00
1763348690209,5.2,2025-11-17 00:04:50.209000-03:00
1763348629874,4.7,2025-11-17 00:03:49.874000-03:00
1763348569538,4.2,2025-11-17 00:02:49.538000-03:00
1763348509207,3.8,2025-11-17 00:01:49.207000-03:00
1763348448909,3.5,2025-11-17 00:00:48.909000-03:00
